Date,IBM,KO,LMT,MCD,MSFT,SBUX,TTE,UBER,V,XOM
2023-05-17,121.77593231201172,61.198665618896484,444.7681579589844,286.9872741699219,312.1247253417969,103.92957305908203,57.15652847290039,37.84000015258789,231.28872680664062,102.07696533203125
2023-05-18,122.20216369628906,60.85948181152344,443.2606506347656,287.56427001953125,316.61773681640625,105.30624389648438,57.108943939208984,39.25,232.23318481445312,103.0020980834961
2023-05-19,123.27742004394531,60.8885498046875,442.0351257324219,289.0311584472656,316.43878173828125,103.75257873535156,57.50864028930664,39.18000030517578,231.9448699951172,103.47928619384766
2023-05-22,123.50991821289062,59.60934066772461,442.2588806152344,282.9679260253906,319.2618408203125,101.18604278564453,57.537193298339844,39.16999816894531,229.9267578125,102.22303771972656
2023-05-23,124.16862487792969,59.502742767333984,440.22613525390625,280.05364990234375,313.377197265625,98.6686782836914,58.38416290283203,38.65999984741211,223.26596069335938,103.61561584472656
2023-05-24,121.74687194824219,58.998809814453125,440.31365966796875,279.61358642578125,311.9756164550781,97.95085144042969,58.00350570678711,37.959999084472656,220.9495849609375,104.77446746826172
2023-05-25,122.7930679321289,58.543331146240234,430.6947021484375,279.2223815917969,323.9735107421875,96.80033111572266,56.433265686035156,37.95000076293945,222.072998046875,102.89498901367188
2023-05-26,124.85641479492188,58.3979606628418,436.1606750488281,279.7309265136719,330.9019470214844,96.88883209228516,56.785377502441406,38.45000076293945,223.6934356689453,102.22303771972656
2023-05-30,125.4279556274414,57.932796478271484,435.69384765625,278.6356201171875,329.23193359375,96.121826171875,55.05336380004883,37.560001373291016,220.34315490722656,101.31736755371094
2023-05-31,124.5657958984375,57.816505432128906,434.75384521484375,278.8214111328125,326.4288024902344,96.0136489868164,53.57829666137695,37.93000030517578,219.7367401123047,99.50605010986328
2023-06-01,125.75731658935547,58.14600372314453,440.29583740234375,281.52056884765625,330.5937194824219,95.89566040039062,54.80593490600586,38.47999954223633,225.17471313476562,100.65516662597656
2023-06-02,128.2759246826172,59.27015686035156,445.0153503417969,285.0205078125,333.39691162109375,97.8426742553711,56.33810043334961,39.72999954223633,227.45130920410156,102.99237060546875
2023-06-05,128.48904418945312,58.87282180786133,445.2112121582031,283.5654602050781,333.9337158203125,98.26551818847656,55.510162353515625,40.41999816894531,225.44314575195312,102.53466796875
2023-06-06,128.53749084472656,58.4464225769043,449.0690612792969,279.7410888671875,331.6871643066406,96.58399963378906,55.38644790649414,40.25,226.88465881347656,103.37215423583984
2023-06-07,130.1746063232422,58.35920333862305,452.1240234375,277.1455993652344,321.4486999511719,96.28899383544922,56.090667724609375,38.9900016784668,223.95191955566406,105.68988037109375
2023-06-08,130.2036590576172,58.50456619262695,454.49359130859375,280.9601745605469,323.3174743652344,97.4985122680664,56.61408615112305,40.2599983215332,221.74490356445312,105.35877227783203
