,IBM,KO,LMT,MCD,MSFT,SBUX,TTE,UBER,V,XOM,Mkt-RF,SMB,HML,RMW,CMA,RF
2021-06-09,126.40168762207033,50.657493591308594,358.6971130371094,217.7274932861328,247.6400909423828,105.0683135986328,40.53631591796875,49.13999938964844,227.6121063232422,56.11848831176758,-0.3,-0.45,-0.84,0.15,0.17,0.0
2021-06-10,126.2926254272461,51.05012130737305,359.55029296875,220.66226196289065,251.20443725585935,105.84178161621094,40.29438400268555,49.54999923706055,229.21893310546875,56.20806121826172,0.4,-1.33,-2.05,-0.55,-1.06,0.0
2021-06-11,126.9134292602539,51.27838516235352,359.55029296875,222.86331176757807,251.8392333984375,106.17191314697266,40.87001800537109,50.0099983215332,230.20852661132807,55.68852615356445,0.37,0.71,0.18,0.04,-0.02,0.0
2021-06-14,125.86477661132812,51.10359954833984,360.8392639160156,222.9103240966797,253.7923126220703,106.0681610107422,41.17868423461914,50.77000045776367,229.3463134765625,55.59896087646485,0.15,-0.75,-1.62,-0.59,-0.48,0.0
2021-06-15,125.3026885986328,50.97480773925781,361.4792175292969,222.3177795410156,252.2981719970703,105.53993225097656,41.66255187988281,49.29999923706055,228.2685394287109,57.62334442138672,-0.3,0.21,1.3,0.69,0.12,0.0
2021-06-16,124.01912689208984,50.294036865234375,355.7295837402344,221.59344482421875,251.34117126464844,105.04002380371094,41.262115478515625,48.88999938964844,224.9569091796875,57.41731643676758,-0.45,0.43,0.2,-0.34,-0.24,0.0
2021-06-17,122.14832305908205,50.55162811279297,355.0804748535156,219.9944000244141,254.77859497070312,105.0683135986328,40.41117477416992,49.70000076293945,227.45535278320312,55.52729415893555,0.01,-1.34,-3.59,-0.69,-1.09,0.0
2021-06-18,120.06774139404295,49.46607971191406,351.6400451660156,215.98731994628903,253.34312438964844,103.47422790527344,38.72598648071289,49.70000076293945,225.7505340576172,54.10306167602539,-1.22,-0.8,-1.45,-0.44,-0.69,0.0
2021-06-21,123.02919006347656,50.00885391235352,354.70953369140625,219.0725860595703,256.4679870605469,104.67215728759766,40.02742767333984,48.119998931884766,229.5814666748047,56.06473922729492,1.34,0.83,1.06,0.41,0.33,0.0
2021-06-22,122.78590393066406,50.19284439086914,354.6910400390625,219.9944000244141,259.2803955078125,105.50221252441406,39.945125579833984,49.04999923706055,231.15884399414065,57.1396369934082,0.58,-0.1,-0.43,0.19,0.21,0.0
2021-06-23,121.31777954101562,49.788063049316406,349.9151611328125,219.39239501953125,259.04608154296875,105.22868347167967,39.74996948242188,50.5099983215332,229.9341583251953,57.56063461303711,0.01,0.51,-0.28,-0.48,-0.23,0.0
2021-06-24,122.01409149169922,50.03645324707031,350.2861633300781,219.47706604003903,260.4327087402344,105.6342544555664,40.81055068969727,50.81999969482422,231.46261596679688,57.79352951049805,0.69,0.74,0.23,-0.38,0.26,0.0
2021-06-25,123.1885986328125,49.972049713134766,354.25518798828125,218.62109375,258.80194091796875,106.62467956542967,40.37782669067383,51.72999954223633,232.5207977294922,57.91893768310547,0.31,-0.5,0.43,-0.13,0.06,0.0
2021-06-28,121.88823699951172,49.91685485839844,352.4561462402344,217.3700408935547,262.4151306152344,105.8700714111328,39.18999481201172,51.11000061035156,229.35610961914065,56.440948486328125,0.22,-0.84,-1.59,-0.51,-0.13,0.0
2021-06-29,122.10636138916016,49.54887390136719,346.289306640625,216.6927947998047,265.0322570800781,105.89836883544922,38.765769958496094,50.7599983215332,231.17849731445312,56.09160614013672,0.0,-0.4,-0.29,0.31,0.4,0.0
2021-06-30,122.9788589477539,49.77886199951172,350.86102294921875,217.2759704589844,264.5439453125,105.46448516845705,38.40093994140625,50.119998931884766,229.0915679931641,56.50365829467773,0.07,0.12,0.75,0.73,0.62,0.0
2021-07-01,123.1885986328125,49.640869140625,352.59521484375,218.47999572753903,265.2275390625,106.97368621826172,38.884559631347656,50.59000015258789,230.3946533203125,56.66489028930664,0.43,0.4,0.41,0.01,0.42,0.0
2021-07-02,117.46705627441406,49.843257904052734,353.7729187011719,219.7592315673828,271.13555908203125,108.44515991210938,38.86758804321289,51.709999084472656,233.8042907714844,56.58427429199219,0.56,-1.52,-0.71,0.66,-0.16,0.0
2021-07-06,116.4268035888672,49.56727981567383,351.1578369140625,218.93145751953125,271.1453857421875,109.1620101928711,38.053070068359375,50.79999923706055,234.75469970703125,54.9719352722168,-0.28,-1.04,-1.99,0.56,-0.7,0.0
2021-07-07,117.2992935180664,49.972049713134766,355.6183776855469,220.69989013671875,273.3620300292969,110.49199676513672,37.53551864624024,48.68000030517578,235.1466064453125,54.11201095581055,0.09,-0.86,0.08,1.7,0.32,0.0
2021-07-08,118.07110595703124,49.79726791381836,352.3169860839844,219.01614379882807,270.9109802246094,109.40725708007812,37.170684814453125,47.54999923706055,231.8251495361328,53.87015914916992,-0.86,-0.01,-0.77,-0.22,0.0,0.0
2021-07-09,118.72547912597656,50.10084915161133,355.27520751953125,221.68753051757807,271.4188232421875,110.8032684326172,37.620361328125,49.06999969482422,233.64752197265625,54.846527099609375,1.25,0.85,1.57,-0.18,0.34,0.0
2021-07-12,118.22209930419922,50.11924743652344,351.5287475585937,221.6217041015625,270.8133239746094,111.7370834350586,37.71369171142578,48.40999984741211,233.0596466064453,54.79277801513672,0.23,-0.01,0.56,0.29,-0.29,0.0
2021-07-13,117.68521118164062,50.616024017333984,350.3880920410156,222.1484375,274.3874816894531,112.76522827148438,37.13674545288086,48.08000183105469,237.44906616210935,54.53301239013672,-0.56,-1.23,-0.41,0.72,0.12,0.0
2021-07-14,117.2992935180664,51.75677490234375,349.44219970703125,223.0514678955078,275.8815612792969,113.0010223388672,36.92463684082031,47.150001525878906,241.0154571533203,53.323760986328125,-0.26,-1.17,0.34,1.93,0.6,0.0
2021-07-15,117.82781982421876,51.922359466552734,350.76837158203125,222.8162841796875,274.43621826171875,112.21812438964844,36.61918640136719,46.41999816894531,243.5236968994141,52.80421829223633,-0.38,-0.26,0.79,0.33,-0.07,0.0
2021-07-16,116.52748107910156,51.88556671142578,349.739013671875,220.81272888183597,274.1628723144531,111.99176788330078,36.04224395751953,46.18999862670898,243.1023712158203,51.34416198730469,-0.77,-0.4,-1.25,0.12,-0.83,0.0
2021-07-19,115.70532989501952,51.269187927246094,344.99102783203125,215.6486968994141,270.51055908203125,108.77528381347656,35.04106903076172,45.560001373291016,235.54830932617188,49.57954025268555,-1.41,0.04,-1.74,-0.42,-1.12,0.0
2021-07-20,117.42512512207033,51.36118698120117,352.3726806640625,220.3612518310547,272.76641845703125,110.75608825683594,35.00712966918945,46.31999969482422,237.79196166992188,50.12594604492188,1.69,0.84,0.16,-0.56,0.39,0.0
2021-07-21,118.5409164428711,52.023555755615234,353.21661376953125,221.92269897460935,274.797607421875,112.50109100341795,35.93194580078125,47.52000045776367,238.7325592041016,51.73828506469727,0.95,0.72,0.79,-0.98,0.06,0.0
2021-07-22,118.04593658447266,51.9499626159668,352.3262023925781,224.50003051757807,279.4263610839844,115.67041015625,35.84709930419922,47.56999969482422,239.202880859375,51.15605163574219,0.09,-1.55,-1.01,0.5,-0.39,0.0
2021-07-23,118.57447052001952,52.44673538208008,353.1052551269531,228.53530883789065,282.8735656738281,118.82085418701172,35.66043472290039,47.459999084472656,243.98416137695312,51.09334564208984,0.98,-0.33,-0.47,0.48,-0.32,0.0
2021-07-26,119.77411651611328,52.49273300170898,341.3094482421875,229.4947509765625,282.2680969238281,118.90574645996094,36.729488372802734,46.810001373291016,245.18930053710935,52.38322448730469,0.18,0.1,1.33,0.26,0.87,0.0
2021-07-27,119.7573699951172,52.67672348022461,347.5040588378906,231.72406005859372,279.8169860839844,118.8774642944336,36.65312957763672,45.81999969482422,245.8555603027344,51.80098724365234,-0.66,-0.47,0.59,0.46,0.12,0.0
2021-07-28,118.9352035522461,52.19834518432617,345.7235107421875,227.4253692626953,279.5045166015625,115.46289825439452,36.94160079956055,46.13999938964844,241.9462432861328,52.15032577514648,0.27,1.21,-0.65,-1.56,-0.71,0.0
2021-07-29,119.06944274902344,52.48353958129883,345.5288391113281,229.5323944091797,279.7779235839844,115.43460845947266,37.7730827331543,44.68999862670898,242.9064178466797,52.78630828857422,0.41,0.22,0.94,0.82,0.52,0.0
2021-07-30,118.25568389892578,52.46512985229492,344.6664733886719,228.3001708984375,278.2252502441406,114.53852081298828,37.01795959472656,43.459999084472656,241.40737915039065,51.56809616088867,-0.65,-0.08,-0.17,0.55,0.38,0.0
2021-08-02,118.64157104492188,52.32714080810547,341.5412292480469,225.84510803222656,278.1373596191406,113.5386734008789,36.975547790527344,43.4900016784668,234.9310302734375,51.57704925537109,-0.12,-0.12,-0.41,-0.07,-0.31,0.0
2021-08-03,120.86471557617188,52.36392974853516,342.6077575683594,222.88214111328125,280.3833923339844,112.36904907226562,37.98519515991211,42.790000915527344,232.29542541503903,52.132415771484375,0.73,-0.4,0.92,0.64,0.21,0.0
2021-08-04,119.76575469970705,51.60957717895508,335.3651123046875,220.88800048828125,279.7876892089844,111.53897094726562,37.47612380981445,41.810001373291016,231.88394165039065,50.9141960144043,-0.39,-0.96,-1.56,-0.37,-1.09,0.0
2021-08-05,119.77411651611328,51.97755432128906,334.567626953125,222.3836212158203,282.72705078125,112.27471923828124,37.5694580078125,43.06999969482422,235.35232543945312,51.23666763305664,0.74,1.07,-0.1,-1.32,-0.42,0.0
2021-08-06,120.88152313232422,52.10635757446289,335.74530029296875,222.2331085205078,282.6684875488281,112.2935791015625,37.84944534301758,44.27999877929688,236.51828002929688,51.8278694152832,0.09,0.47,1.88,0.58,0.32,0.0
2021-08-09,119.86320495605467,52.11555099487305,334.8087158203125,220.74688720703125,281.56500244140625,111.24656677246094,37.58641815185547,43.25,235.1466064453125,51.23666763305664,0.01,-0.45,-0.26,-0.63,-0.54,0.0
2021-08-10,119.9735336303711,52.2535514831543,335.9215087890625,219.5899353027344,279.7193298339844,109.7845458984375,37.51005935668945,43.5,233.25559997558597,52.11449813842773,0.06,0.38,1.82,0.71,0.89,0.0
2021-08-11,120.60997772216795,52.18915557861328,336.9045715332031,221.56524658203125,280.2174072265625,110.31481170654295,38.027618408203125,43.08000183105469,230.3064727783203,52.26677703857422,0.19,0.3,1.41,0.89,0.49,0.0
2021-08-12,121.40763854980467,52.290340423583984,333.6124572753906,222.6187438964844,283.01031494140625,109.60462951660156,38.25669860839844,42.72999954223633,227.4121856689453,52.14856719970703,0.24,-0.69,-0.4,0.05,0.1,0.0
2021-08-13,121.50098419189452,52.64912796020508,331.9710693359375,224.64112854003903,285.97900390625,110.5610122680664,38.07852935791016,42.220001220703125,228.25596618652344,51.62117385864258,0.0,-0.95,-0.24,0.7,-0.01,0.0
2021-08-16,121.84893035888672,52.87911224365234,334.0761108398437,226.66346740722656,287.6878662109375,111.2996063232422,37.64581298828125,41.5,230.91477966308597,50.8664436340332,-0.05,-0.87,0.05,1.66,0.16,0.0
2021-08-17,120.85606384277344,52.69512176513672,335.3280944824219,226.0144500732422,286.2035827636719,110.38111877441406,37.40824508666992,41.0,230.10043334960935,50.52091217041016,-0.8,-0.5,-0.11,-0.29,0.1,0.0
2021-08-18,118.35272979736328,51.97755432128906,330.6913146972656,223.94500732421875,284.4522399902344,109.53836059570312,36.89069366455078,40.880001068115234,227.25523376464844,49.45703887939453,-0.95,0.11,-0.18,-0.31,-0.67,0.0
2021-08-19,117.12228393554688,52.30874633789063,328.3079833984375,223.1455078125,290.3617553710937,108.25056457519533,36.06769561767578,39.86000061035156,227.1963653564453,47.94758224487305,-0.15,-0.96,-0.82,1.39,-0.47,0.0
2021-08-20,118.0472640991211,52.10635757446289,331.2198486328125,224.3307037353516,297.78790283203125,108.54409790039062,36.23738861083984,39.95000076293945,226.9903259277344,47.95668411254883,0.92,0.85,-0.48,-0.38,-0.28,0.0
2021-08-23,118.4800033569336,51.922359466552734,331.38690185546875,225.4312286376953,298.0716857910156,109.03650665283205,36.98402404785156,41.0,229.71780395507807,49.92986679077149,1.08,0.76,-0.85,-1.83,-0.06,0.0
2021-08-24,118.6667022705078,51.52677917480469,332.9169616699219,224.27427673339844,296.08544921875,108.97020721435548,37.204627990722656,40.16999816894531,229.81593322753903,50.33905792236328,0.41,0.41,0.36,-0.72,0.09,0.0
2021-08-25,118.68368530273438,51.58197784423828,332.68511962890625,224.65049743652344,295.4887084960937,109.43421173095705,37.42522048950195,41.54999923706055,228.1970672607422,50.429988861083984,0.26,0.06,0.36,-0.43,-0.02,0.0
2021-08-26,117.76720428466795,51.09440231323242,335.3466186523437,222.88214111328125,292.6316833496094,108.25056457519533,36.975547790527344,40.619998931884766,226.16619873046875,49.74800491333008,-0.65,-0.44,-0.32,-0.05,-0.16,0.0
2021-08-27,118.30184173583984,51.19560241699219,335.6896667480469,223.38067626953125,293.2480773925781,109.00809478759766,37.82398986816406,40.68999862670898,228.2952117919922,50.71186828613281,1.07,1.65,0.3,-0.71,0.14,0.0
2021-08-30,117.9284210205078,51.68317031860352,335.74530029296875,222.54351806640625,297.0345153808594,109.47207641601562,37.69672393798828,39.59000015258789,226.8627777099609,50.157188415527344,0.35,-0.69,-1.37,0.66,0.14,0.0
2021-08-31,119.09100341796876,51.80276107788086,336.072265625,224.58642578125,295.3614196777344,111.25225830078124,37.57794570922852,39.13999938964844,224.7729949951172,49.57523727416992,-0.13,0.46,-0.05,-0.45,-0.21,0.0
2021-09-01,118.2084732055664,52.1523551940918,333.13934326171875,225.2389678955078,295.3124694824219,111.21438598632812,37.35733795166016,40.619998931884766,225.7737274169922,48.89326095581055,0.11,0.4,-0.94,-0.43,-0.36,0.0
2021-09-02,118.81097412109376,52.2259407043457,334.4376220703125,226.86573791503903,294.647216796875,111.13864135742188,37.89187240600586,41.400001525878906,219.9459381103516,50.08444595336914,0.36,0.2,-0.04,-0.42,0.58,0.0
2021-09-03,118.4460678100586,52.18915557861328,332.5228881835937,225.8726806640625,294.6374816894531,110.96819305419922,37.71369171142578,40.31999969482422,220.8583831787109,49.893497467041016,-0.01,-0.55,-0.26,0.03,-0.26,0.0
2021-09-07,117.15621948242188,51.2139892578125,326.1712951660156,223.38525390625,293.6981201171875,109.64251708984376,37.78156661987305,40.95000076293945,221.9964599609375,49.602516174316406,-0.36,-0.36,-0.09,-0.6,0.18,0.0
2021-09-08,117.6738510131836,51.90396118164063,328.28228759765625,225.6835021972656,293.7274780273437,111.7730712890625,37.221588134765625,40.06999969482422,224.76318359375,49.14786148071289,-0.34,-0.74,0.08,0.75,0.17,0.0
2021-09-09,116.88467407226562,51.38878631591797,325.9190979003906,225.67405700683597,290.8314514160156,112.48323822021484,36.839786529541016,40.34999847412109,223.1934356689453,49.18424224853516,-0.27,0.26,0.09,-0.79,-0.3,0.0
2021-09-10,116.273681640625,51.15879821777344,323.0702514648437,226.21311950683597,289.3246765136719,113.0040283203125,36.7464599609375,39.88999938964844,220.66213989257807,49.08420944213867,-0.76,-0.03,0.02,0.21,-0.48,0.0
2021-09-13,117.23260498046876,51.58197784423828,323.4718933105469,228.13308715820312,290.57696533203125,112.85253143310548,37.93428421020508,40.06999969482422,220.38743591308597,50.348140716552734,0.14,0.23,1.34,0.21,0.98,0.0
2021-09-14,115.5948257446289,51.61905670166016,321.6318054199219,228.0574493408203,293.31658935546875,112.54953002929688,37.89187240600586,39.0099983215332,218.8176727294922,49.62980270385742,-0.66,-0.67,-0.97,0.43,-0.47,0.0
2021-09-15,116.42643737792967,51.79516220092773,322.31365966796875,227.91558837890625,298.23797607421875,108.5535659790039,38.98637771606445,38.47999954223633,219.5829162597656,51.30291748046875,0.88,0.13,0.63,-0.25,0.47,0.0
2021-09-16,115.77301788330078,51.30390930175781,318.97906494140625,230.0246734619141,298.6293334960937,108.58197021484376,39.12212753295898,39.52000045776367,220.09310913085935,50.75733184814453,-0.03,-0.09,-0.55,-0.4,-0.55,0.0
2021-09-17,114.75471496582033,50.46043014526367,318.4934387207031,229.3437042236328,293.39483642578125,107.38888549804688,38.46875381469727,39.75,217.5618438720703,50.157188415527344,-0.72,0.97,-0.05,-0.64,-0.44,0.0
2021-09-20,113.97400665283205,50.108211517333984,316.1395874023437,226.12803649902344,287.9450988769531,105.88328552246094,37.94225692749024,39.790000915527344,215.8939514160156,48.82051467895508,-1.87,-0.58,0.23,0.77,0.27,0.0
2021-09-21,112.83689880371094,50.098934173583984,313.88848876953125,227.46157836914065,288.434326171875,106.26204681396484,38.50327682495117,44.36000061035156,216.0116424560547,48.775047302246094,0.05,0.26,-0.67,-0.44,-0.31,0.0
2021-09-22,114.2455596923828,50.17309188842773,319.1939392089844,229.94900512695312,292.1326904296875,107.0669174194336,39.34049224853516,44.869998931884766,218.5429534912109,50.2026596069336,1.0,0.15,0.53,-0.53,0.49,0.0
2021-09-23,116.02758026123048,50.08967208862305,321.50103759765625,231.5095672607422,293.09149169921875,108.08011627197266,40.33305740356445,45.47999954223633,223.9979553222656,51.90306091308594,1.28,0.46,0.93,-1.01,0.2,0.0
2021-09-24,116.6725082397461,49.95063400268555,326.47021484375,233.06065368652344,292.8861083984375,108.0517120361328,40.22085952758789,46.630001068115234,227.2159576416016,52.36680221557617,0.08,-0.39,0.7,0.58,0.25,0.0
2021-09-27,117.58051300048828,49.69111251831055,330.0569763183594,234.65904235839844,287.8179626464844,107.64454650878906,41.46373748779297,47.25,225.2635803222656,53.92171096801758,-0.1,1.71,2.43,-0.26,0.72,0.0
2021-09-28,116.6555404663086,48.79201126098633,328.9267578125,230.5543212890625,277.3978576660156,105.77912139892578,41.77445602416992,45.97999954223633,221.2998809814453,54.4854736328125,-2.18,0.0,1.75,0.84,1.07,0.0
2021-09-29,118.1066436767578,49.08861923217773,327.1894226074219,231.03665161132807,277.8675537109375,106.21470642089844,41.1357536315918,44.52000045776367,222.3987274169922,54.4491081237793,0.03,-0.2,0.8,1.16,0.33,0.0
2021-09-30,117.89449310302734,48.63443756103516,322.3417053222656,228.03851318359372,275.8324584960937,104.45345306396484,41.36879348754883,44.79999923706055,218.5429534912109,53.48524856567383,-1.02,0.08,-0.77,-1.22,-0.36,0.0
2021-10-01,121.61980438232422,49.14422607421875,324.8636474609375,229.75982666015625,282.8573913574219,106.92489624023438,41.47236633300781,47.04999923706055,226.10731506347656,55.40387344360352,1.1,0.47,0.5,-0.1,0.61,0.0
2021-10-04,122.29019165039062,49.11642456054688,323.1729736328125,229.90171813964844,276.9967346191406,105.54241180419922,42.00748825073242,45.720001220703125,220.48553466796875,56.12222671508789,-1.43,0.4,2.33,0.7,1.06,0.0
2021-10-05,121.47555541992188,49.19984436035156,324.81695556640625,231.9257049560547,282.5248107910156,104.96479034423828,43.24173355102539,45.61000061035156,220.04405212402344,56.031288146972656,1.05,-0.57,-0.07,-0.07,-0.31,0.0
2021-10-06,120.80516815185548,49.78378677368164,326.9092102050781,233.7037811279297,286.78082275390625,105.71283721923828,42.91376876831055,47.0099983215332,222.2319183349609,55.00378036499024,0.33,-1.0,-0.49,0.33,-0.69,0.0
2021-10-07,120.3384246826172,49.94137191772461,328.5811462402344,234.85765075683597,288.4832458496094,106.2525863647461,42.82744598388672,47.90999984741211,226.19561767578125,55.15835571289063,1.01,0.46,-0.17,-0.08,0.06,0.0
2021-10-08,121.534912109375,50.163822174072266,330.4212341308594,234.2712554931641,288.4832458496094,105.3151397705078,43.25899887084961,47.77000045776367,225.92091369628903,56.54051208496094,-0.28,-0.45,1.12,0.1,0.6,0.0
2021-10-11,120.8645477294922,50.265769958496094,333.5316162109375,233.21194458007807,287.87664794921875,105.0500030517578,43.67329025268555,46.290000915527344,220.8583831787109,55.97673797607422,-0.72,0.22,-0.28,-0.03,0.29,0.0
2021-10-12,119.20130157470705,50.265769958496094,334.5030517578125,231.2636566162109,286.5558166503906,105.10682678222656,43.42298889160156,46.720001220703125,219.81837463378903,55.68575668334961,-0.06,0.56,-0.44,-0.89,-0.25,0.0
2021-10-13,119.44742584228516,50.275047302246094,337.9030456542969,229.4950256347656,289.9117126464844,104.87957763671876,43.46614837646485,46.40999984741211,218.2584228515625,55.53117752075195,0.43,-0.08,-1.06,-0.47,-0.77,0.0
2021-10-14,121.67919921875,50.61800384521485,338.19256591796875,231.2920379638672,296.212646484375,105.9306411743164,43.9581184387207,47.27999877929688,220.9270477294922,56.3768310546875,1.65,-0.37,-0.27,-0.01,-0.14,0.0
2021-10-15,122.71449279785156,50.49750518798828,341.50836181640625,229.11671447753903,297.64111328125,105.53292846679688,44.51050567626953,48.36000061035156,226.6273193359375,56.91332244873047,0.63,-1.13,0.3,0.37,-0.05,0.0
2021-10-18,120.77122497558594,49.996978759765625,340.9293518066406,229.1261444091797,300.65460205078125,107.35100555419922,44.77807235717773,47.06999969482422,226.2937469482422,56.886043548583984,0.41,-0.41,-0.01,0.56,-0.05,0.0
2021-10-19,120.48269653320312,50.191627502441406,346.5990600585937,229.6085205078125,301.5743408203125,107.46463012695312,44.99384689331055,47.04999923706055,229.1095123291016,57.74078369140625,0.71,-0.47,-0.23,-0.16,0.09,0.0
2021-10-20,120.41480255126952,50.63654327392578,346.65509033203125,226.723876953125,300.77203369140625,107.81500244140624,45.1578369140625,46.0,227.04920959472656,58.059043884277344,0.34,0.23,1.19,0.29,0.51,0.0
2021-10-21,108.89945220947266,50.37700653076172,348.5325622558594,228.31280517578125,304.0496826171875,108.36419677734376,44.52777099609375,46.470001220703125,225.89146423339844,57.00425338745117,0.37,0.03,-0.95,0.33,-0.63,0.0
2021-10-22,108.517578125,50.46969985961914,349.8962097167969,225.5132598876953,302.4842529296875,108.46834564208984,44.15663528442383,45.5099983215332,226.8627777099609,57.39524841308594,-0.25,0.0,1.01,0.45,0.51,0.0
2021-10-25,108.31393432617188,50.265769958496094,351.5121154785156,224.472900390625,301.4765014648437,108.6198501586914,43.97538375854492,45.720001220703125,229.4627227783203,58.5136947631836,0.58,0.37,-0.15,-0.42,-0.36,0.0
2021-10-26,107.88113403320312,50.48823547363281,310.0215148925781,223.60281372070312,303.4137268066406,108.81871032714844,43.83728790283203,46.02000045776367,227.441650390625,59.868560791015625,0.04,-0.78,-0.31,-0.37,-0.14,0.0
2021-10-27,106.21790313720705,51.46148300170898,309.115478515625,229.5706787109375,316.1917724609375,107.48356628417967,43.51793670654297,44.72999954223633,211.70458984375,58.31364440917969,-0.76,-0.95,-1.18,0.85,-0.61,0.0
2021-10-28,106.78646850585938,51.9434700012207,309.53582763671875,232.1905059814453,317.3462219238281,107.19001770019533,43.794132232666016,44.619998931884766,205.87673950195312,58.477325439453125,1.14,0.82,-0.5,-0.33,-0.17,0.0
2021-10-29,106.15850067138672,52.24934768676758,310.4045104980469,232.23779296875,324.45928955078125,100.43856811523438,43.25037384033203,43.81999969482422,207.7703399658203,58.62281036376953,0.22,0.14,-0.83,0.55,-0.8,0.0
2021-11-01,107.15984344482422,52.063961029052734,309.10614013671875,236.9951171875,322.25787353515625,103.97054290771484,43.371212005615234,44.36000061035156,208.44728088378903,59.6776008605957,0.51,2.05,0.44,-1.12,0.03,0.0
2021-11-02,107.0749740600586,51.99908065795898,304.79083251953125,235.72775268554688,325.9366455078125,105.53292846679688,43.57835006713867,42.88999938964844,205.19000244140625,58.941062927246094,0.24,-0.32,-0.54,0.41,0.14,0.0
2021-11-03,107.88113403320312,52.17519378662109,309.4984741210937,236.8248443603516,326.7878112792969,106.63134002685548,42.76702880859375,45.720001220703125,204.16966247558597,58.13179016113281,0.8,1.44,-0.12,0.21,-0.39,0.0
2021-11-04,107.2693862915039,52.46253204345703,313.3747863769531,239.718994140625,329.1752014160156,106.20525360107422,42.85334396362305,45.27000045776367,204.83677673339844,58.56825256347656,0.39,-0.28,-1.37,0.65,-0.72,0.0
2021-11-05,109.71923828125,52.68498611450195,317.4752502441406,240.90122985839844,328.8033752441406,110.70305633544922,43.164058685302734,47.18999862670898,212.5777587890625,59.122928619384766,0.38,0.79,1.19,0.01,1.3,0.0
2021-11-08,110.54473114013672,52.21226501464844,319.2406005859375,239.37852478027344,329.7132873535156,109.04596710205078,43.35393905639648,45.88999938964844,216.32562255859372,59.75943756103516,0.18,0.02,0.07,-0.5,-0.08,0.0
2021-11-09,108.70081329345705,52.360572814941406,315.8686828613281,238.952880859375,328.69580078125,108.07064819335938,44.07895660400391,45.5099983215332,209.35971069335935,60.34139251708984,-0.35,-0.15,0.45,0.58,0.28,0.0
2021-11-10,108.13414001464844,52.573760986328125,315.3643493652344,239.4068756103516,323.6569519042969,107.69974517822266,43.25899887084961,43.380001068115234,211.86105346679688,59.15262985229492,-1.07,-0.31,0.93,1.38,-0.08,0.0
2021-11-11,108.17911529541016,52.59230041503906,313.73907470703125,236.597900390625,325.25177001953125,105.97846221923828,43.20722198486328,43.27999877929688,206.8092498779297,59.263214111328125,0.24,0.63,0.33,0.14,0.11,0.0
2021-11-12,107.00080871582033,52.4718017578125,316.6999206542969,237.0802154541016,329.4491577148437,106.2447509765625,42.79292297363281,45.119998931884766,208.4505920410156,58.81166076660156,0.74,-0.46,-0.91,0.39,-0.3,0.0
2021-11-15,106.91988372802734,52.4810676574707,318.4373779296875,239.2271881103516,328.81317138671875,106.38741302490234,42.96554183959961,43.61000061035156,208.656982421875,59.31850814819336,-0.02,-0.46,0.71,0.56,0.48,0.0
2021-11-16,106.55107879638672,52.11030960083008,317.9236145019531,238.77322387695312,332.1789245605469,106.72976684570312,42.801551818847656,45.7599983215332,211.487548828125,59.9174919128418,0.5,-0.17,-0.72,0.19,-0.64,0.0
2021-11-17,106.1912841796875,51.82297897338867,319.43670654296875,238.99072265625,332.40435791015625,107.00553131103516,42.40452575683594,44.11000061035156,201.54122924804688,59.263214111328125,-0.47,-0.64,-0.25,0.81,0.16,0.0
2021-11-18,104.93204498291016,51.35952377319336,319.52081298828125,239.7379150390625,334.5117492675781,107.36690521240234,42.25779342651367,45.0,199.8409118652344,58.61814498901367,0.06,-0.76,-0.07,1.26,-0.09,0.0
2021-11-19,104.38336181640624,51.09999084472656,318.92303466796875,238.29083251953125,336.3153076171875,105.3508071899414,40.73872375488281,44.22999954223633,197.4132843017578,55.90886306762695,-0.2,-0.41,-1.28,1.05,-0.59,0.0
2021-11-22,104.76114654541016,51.41513442993164,322.2296142578125,239.7379150390625,333.1002502441406,105.98797607421876,41.08396911621094,42.59999847412109,192.2238922119141,56.68294906616211,-0.61,0.05,2.76,1.24,1.59,0.0
2021-11-23,105.0489730834961,51.79516220092773,322.4163818359375,241.79026794433597,330.99285888671875,108.01358032226562,41.89529037475586,42.68000030517578,195.0839691162109,58.17582321166992,-0.03,-0.2,1.75,0.24,1.15,0.0
2021-11-24,104.99500274658205,51.37805938720703,320.9219055175781,243.1710662841797,331.21826171875,108.38448333740234,41.93844604492188,42.08000183105469,199.7622528076172,58.498348236083984,0.3,-0.13,-0.87,-0.52,-0.2,0.0
2021-11-26,104.16749572753906,49.80233001708984,320.1186218261719,236.45599365234372,323.1513061523437,105.23670196533205,40.2553825378418,40.52000045776367,194.25836181640625,56.44334411621094,-2.22,-1.28,-0.92,0.25,-0.61,0.0
2021-11-29,106.58707427978516,50.59018707275391,318.7268981933594,236.73028564453125,329.9636535644531,105.30325317382812,40.134544372558594,39.70000076293945,192.92172241210935,56.75667190551758,1.11,-1.31,-0.79,0.38,-0.32,0.0
2021-11-30,105.32781219482422,48.99291229248047,313.91436767578125,232.62185668945312,324.0432434082031,104.26668548583984,39.69437026977539,38.0,190.4449615478516,55.14399719238281,-1.95,0.16,-1.13,-0.11,0.43,0.0
2021-12-01,105.16590118408205,48.8527946472168,309.2996520996094,232.22239685058597,323.5433349609375,103.334716796875,40.03097915649414,36.02000045776367,186.8968963623047,55.09792709350586,-1.61,-0.47,1.11,2.29,0.74,0.0
